
0,167126804590225
0,099514678120613
0,247030586004257
0,222271203994751
0,175763770937920
0,103921726346016
0,177072733640671
0,168390005826950
0,142491027712822
0,087442696094513
0,100533582270145
0,028899528086185
0,035763863474131
0,132163718342781
0,037823066115379
0,144392296671867
0,190913155674934
0,112959489226341
0,065687306225300
0,107836678624153
0,091151356697083
0,133570075035095
0,038785602897406
0,145973250269890
0,189883872866631

//Copa do Brasil
0,191749230027199
0,153487637639046
0,136514484882355
0,135092914104462
0,035628467798233
0,002619154052809
0,010898604989052
0,011712397448719
0,370945096015930
0,304765492677689
0,193734958767891
0,080808624625206
0,220473676919937
0,197827205061913
0,158587858080864
0,092278815805912
0,208747997879982
0,189047291874886
0,159543395042419
0,093563057482243
0,177365928888321
0,160467311739922
0,137314289808273
0,082229360938072
0,103731431066990
0,013472108170390
0,012457860633731
0,197377994656563
0,008716948330402
0,124014906585217
0,231114596128464
0,184702277183533
0,003433511592448
0,106355659663677
0,191514566540718
0,197175472974777
0,009337861090899
0,124227628111839
0,231329590082169

//Canto esq 11
0,101977579295635
0,092742413282394
0,094091087579727
0,102553173899651
0,218097940087318
0,245222687721252
0,252515047788620
0,256691783666611
0,204218521714211
0,192259773612022
0,186783105134964
0,190949872136116
0,157823994755745
0,150815322995186
0,134058505296707
0,092112168669701
0,164953961968422
0,158154234290123
0,140237972140312
0,097299739718437
0,114629261195660
0,107084698975086
0,092281162738800
0,063329860568047
0,077347554266453
0,202668741345406
0,139210581779480
0,197644144296646
0,029254339635372
0,164604574441910
0,232022717595100
0,156844243407249
0,005467626266181
0,118572391569614
0,189573571085930
0,196418493986130
0,031554851680994
0,162934511899948
0,231557115912437

//Canto esq 4
0,175378724932671
0,105409443378448
0,035063318908215
0,022377396002412
0,124692715704441
0,046122204512358
0,034405414015055
0,097553655505180
0,201133504509926
0,128614649176598
0,056770823895931
0,005198441445827
0,128906831145287
0,104292735457420
0,077540524303913
0,045238953083754
0,129321277141571
0,103465281426907
0,077678844332695
0,044067315757275
0,102117501199245
0,080185301601887
0,052566610276699
0,024150485172868
0,044429209083319
0,106218092143536
0,017296051606536
0,276996612548828
0,029825704172254
0,154461875557899
0,335653901100159
0,353971242904663
0,013365358114243
0,234376996755600
0,391797184944153
0,277138531208038
0,027711791917682
0,153257563710213
0,337563157081604

//Copa
0,090561203658581
0,088630408048630
0,078472211956978
0,071705885231495
0,125468313694000
0,129858598113060
0,143027484416962
0,149522483348846
0,105907544493675
0,105171523988247
0,095096394419670
0,088309057056904
0,134520158171654
0,118445873260498
0,093450963497162
0,052436340600252
0,128153547644615
0,110341690480709
0,084858432412148
0,045928057283163
0,133814215660095
0,117699399590492
0,091270916163921
0,050474319607019
0,043636713176966
0,134865298867226
0,057389553636312
0,285178005695343
0,007313088513911
0,210040077567101
0,370369970798492
0,241569697856903
0,009010381996632
0,175344154238701
0,309663116931915
0,285169750452042
0,007817699573934
0,212176695466042
0,369348078966141

//PrimGolDin
0,205819964408875
0,218302860856056
0,216958060860634
0,208525598049164
0,259877473115921
0,254589736461639
0,260309189558029
0,272124081850052
0,070820264518261
0,078405186533928
0,072727769613266
0,060556400567293
0,128511473536491
0,108286865055561
0,085632823407650
0,053284186869860
0,114167466759682
0,094318561255932
0,073454082012177
0,041631717234850
0,142096713185310
0,118560463190079
0,089751914143562
0,053664874285460
0,161193847656250
0,222516044974327
0,041985034942627
0,155125886201859
0,008096124045551
0,089854806661606
0,204850286245346
0,240961506962776
0,040984112769365
0,191919356584549
0,301222115755081
0,154621884226799
0,008891269564629
0,088929519057274
0,204588726162910

//Canto esq 9
0,292071491479874
0,257825613021851
0,221063420176506
0,186188533902168
0,231857359409332
0,261777341365814
0,307499945163727
0,341917306184769
0,243168935179710
0,213009327650070
0,166924625635147
0,137308254837990
0,053415063768625
0,045341089367867
0,020585691556334
0,000807757081930
0,059328347444534
0,045206680893898
0,019285431131721
0,000465208344394
0,091318212449551
0,066512718796730
0,031726833432913
0,001209949143231
0,144111409783363
0,288328886032104
0,091745972633362
0,141392618417740
0,004122159443796
0,081584237515926
0,120537132024765
0,161587238311768
0,001743051107042
0,099613092839718
0,154674917459488
0,142386898398399
0,004549586214125
0,081824824213982
0,119209676980972

1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000
1.#QNAN0000000000

0.341264128684998
0.289286583662033
0.239450439810753
0.198157250881195
0.185537889599800
0.215423867106438
0.248262092471123
0.279488533735275
0.175004050135612
0.141967445611954
0.106759771704674
0.081015132367611
0.075251914560795
0.059374425560236
0.040366344153881
0.018403850495815
0.089070193469524
0.069602258503437
0.044238291680813
0.020105648785830
0.074889615178108
0.058639913797379
0.036837331950665
0.017487894743681
0.131373956799507
0.243862047791481
0.043948061764240
0.164542749524117
0.042519818991423
0.075364902615547
0.203553602099419
0.228437796235085
0.018394963815808
0.160764738917351
0.257590234279633
0.165459439158440
0.045037478208542
0.075636535882950
0.205961436033249

0.233277589082718
0.187852069735527
0.150758624076843
0.117075406014919
0.126254573464394
0.151075661182404
0.173862114548683
0.189168274402618
0.213105142116547
0.184669449925423
0.156322926282883
0.129992321133614
0.078467108309269
0.061566315591335
0.041870739310980
0.018206145614386
0.084561824798584
0.066510751843452
0.042419653385878
0.017823999747634
0.067885234951973
0.051333256065845
0.032484237104654
0.012988482601941
0.072247907519341
0.168638110160828
0.084467492997646
0.232173725962639
0.032273326069117
0.144824206829071
0.313867449760437
0.262403726577759
0.015990896150470
0.197663873434067
0.340201139450073
0.231611415743828
0.032122675329447
0.146116062998772
0.314432740211487

